ID,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Size,Zeta,Target
1287,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,500.0,MTT,TetrazoliumSalt,437.0,21.7,103.94
1946,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,125.0,MTT,TetrazoliumSalt,384.6,62.1,109.43
481,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,24,660.0,AlamarBlue,AlamarBlue,135.1,28.2,1.0152
2454,Polystyrene,O,Sphere,COOH,Commercial,Negative,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5.0,CCK-8,TetrazoliumSalt,100.0,-34.0,91.033
1643,CuO,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,20.0,MTT,TetrazoliumSalt,55.8,-32.8,70.0
1569,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,25.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,59.809
190,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.001,MTT,TetrazoliumSalt,46.3,42.8,95.738
1601,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,2.0,MTT,TetrazoliumSalt,8.0,11.0,97.629
1158,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,10.9,-45.4,88.558
1695,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,14015.2,MTT,TetrazoliumSalt,98.4,-14.6,8.1081
1542,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,100.0,MTT,TetrazoliumSalt,29.57,-33.33,18.663
1137,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,72,12.5,MTS,TetrazoliumSalt,50.0,-30.0,75.064
1952,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,30.0,NRU,NeutralRed,100.0,-8.23,70.742
1823,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,24,1000.0,MTT,TetrazoliumSalt,230.0,-5.0,86.857
1055,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,48,2.0,MTT,TetrazoliumSalt,8.0,11.0,83.653
2123,Au,I,Star,,Chemical Reduction,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,24,20.0,MTS,TetrazoliumSalt,33.69,-24.52,145.22
2348,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,50.0,MTT,TetrazoliumSalt,217.2,-13.005,31.094
1868,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,800.0,NRU,NeutralRed,29.57,-33.33,21.505
2043,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,48,15.0,MTT,TetrazoliumSalt,100.0,-8.23,72.134
968,Au,I,Sphere,GSH,Chemical Reduction,Negative,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,1.5,MTT,TetrazoliumSalt,3.8,-140.0,89.391
1519,Ag,I,Sphere,,Chemical Reduction,Negative,THP-1,10000.0,H,Human,Blood,Monocyte,Adult,L,24,0.625,AlamarBlue,AlamarBlue,14.3,-26.5,88.333
7,ZnO,I,Sphere,,Commercial,Positive,L-132,1000000.0,H,Human,Lung,Epithelial,Embryonic,L,24,25.0,MTT,TetrazoliumSalt,94.5,17.5,73.558
2110,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,15.0,NRU,NeutralRed,100.0,-8.23,100.44
59,Polystyrene,O,Sphere,NH2,Commercial,Positive,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,50.0,CCK-8,TetrazoliumSalt,500.0,37.9,80.125
1010,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,1.0,MTT,TetrazoliumSalt,274.1,-27.7,86.455
977,Polystyrene,O,Sphere,,Commercial,Negative,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,50.0,-50.5,82.16
1560,Diamond,C,Sphere,,Explosion,Negative,U87,10000.0,H,Human,Brain,Epithelial,Adult,L,24,20.0,MTT,TetrazoliumSalt,4.0,-35.6,90.947
2478,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,50.0,Live/Dead,TrypanBlue,142.0,56.0,140.33
2091,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,25.0,MTS,TetrazoliumSalt,61.06,-32.7,40.093
176,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50.0,MTT,TetrazoliumSalt,100.33,-31.7,34.467
2181,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,35.0,NRU,NeutralRed,100.0,-8.23,68.996
1706,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,100.0,-8.23,75.109
2474,CuO,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,52.51,-39.67,69.0
1546,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,200.0,MTT,TetrazoliumSalt,59.72,-38.1,31.435
2504,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,250.0,MTT,TetrazoliumSalt,475.2,71.3,104.26
348,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,3,150.0,MTS,TetrazoliumSalt,21.0,-27.8,100.62
1533,ZnO,I,Rod,,Sol-Gel Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,24,5.0,MTT,TetrazoliumSalt,52.0,-29.0,95.017
262,MgO,I,Hexagon,,Sol-Gel Method,Negative,3T3-L1,100000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,400.0,MTT,TetrazoliumSalt,43.8,-7.21,54.71
1508,Pt,I,Sphere,,Green Synthesis,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,6,360.0,MTS,TetrazoliumSalt,24.6,-11.0,88.5
1020,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,400.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,16.029
248,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,10.0,AlamarBlue,AlamarBlue,544.5,-8.6,100.26
2377,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,10.0,MTT,TetrazoliumSalt,9.0,12.9,72.152
1940,SiO2,I,Sphere,DPPC,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,16.0,CCK-8,TetrazoliumSalt,19.4,-13.5,98.622
1025,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,100.33,-31.7,51.708
223,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,125.0,MTT,TetrazoliumSalt,684.8,74.4,102.98
1392,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,100.0,MTT,TetrazoliumSalt,5.4,50.03,11.535
1438,MWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,A549,12000.0,H,Human,Lung,Epithelial,Adult,L,24,100.0,MTS,TetrazoliumSalt,8.0,-9.64,94.91
294,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,50.0,MTT,TetrazoliumSalt,10.9,-45.4,92.596
668,TiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,6,5.0,MTT,TetrazoliumSalt,25.0,-7.83,97.742
1852,SiO2,I,Sphere,Chitosan,Hydrolysis,Positive,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,500.0,AlamarBlue,AlamarBlue,578.27,8.0,92.794
2093,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,21.06,-24.5,62.283
1543,Dendrimer,O,Sphere,,Commercial,Negative,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,100.0,MTT,TetrazoliumSalt,1.5,-13.06,93.767
132,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,66.0,AlamarBlue,AlamarBlue,135.1,28.2,4.3403
1117,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,200.0,MTT,TetrazoliumSalt,10.0,-31.8,96.535
2370,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,3.9,MTT,TetrazoliumSalt,386.9,-35.9,97.265
1671,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,100.33,-31.7,54.214
462,IronOxide,I,Sphere,,Pyrolysis,Negative,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,48,4.0,MTT,TetrazoliumSalt,6.0,-36.5,67.173
1208,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,6.0,AlamarBlue,AlamarBlue,601.7,-13.005,103.13
799,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,200.0,MTS,TetrazoliumSalt,33.69,-24.52,108.26
331,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,NR8383,5000.0,A,Rat,Lung,Macrophage,Adult,L,24,12.5,WST-1,TetrazoliumSalt,142.0,56.0,102.42
1118,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,0.1,MTT,TetrazoliumSalt,9.0,12.9,61.041
1115,IronOxide,I,Sphere,,Pyrolysis,Negative,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,4.0,MTT,TetrazoliumSalt,6.0,-36.5,74.468
2318,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,25.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,92.927
1275,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,72,10.0,MTT,TetrazoliumSalt,21.06,-24.5,57.011
2529,SiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,72,200.0,MTT,TetrazoliumSalt,15.0,-25.0,44.994
1538,CuO,I,Sphere,,Solvothermal Process,Negative,A549,1000.0,H,Human,Lung,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,23.0,-25.0,56.477
1938,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,200.0,Live/Dead,TrypanBlue,142.0,56.0,157.18
2328,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,25.0,NRU,NeutralRed,29.57,-33.33,112.01
1425,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,4,1000.0,MTT,TetrazoliumSalt,230.0,-5.0,98.857
1129,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,21.06,-24.5,59.124
2339,MWCNT,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,Macrophages,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,P,24,50.0,WST-1,TetrazoliumSalt,27.3,-35.6,84.615
1220,Au,I,Sphere,Citrate,Chemical Reduction,Negative,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,15.0,MTT,TetrazoliumSalt,14.5,-158.0,93.309
1305,ZnO,I,Sphere,,Commercial,Negative,HEK,10000.0,H,Human,Skin,Keratinocyte,Adult,P,24,20.0,MTT,TetrazoliumSalt,245.0,-15.8,31.962
872,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,3,80.0,MTS,TetrazoliumSalt,21.0,-27.8,106.15
788,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,750.0,MTT,TetrazoliumSalt,384.6,62.1,111.59
1190,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,100.0,MTT,TetrazoliumSalt,142.0,56.0,130.93
466,Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,50.0,MTT,TetrazoliumSalt,50.0,43.0,67.136
1080,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,72,25.0,MTS,TetrazoliumSalt,50.0,-35.0,41.902
1867,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,15.6,MTT,TetrazoliumSalt,375.4,-26.8,122.75
578,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,1000.0,MTT,TetrazoliumSalt,384.6,62.1,104.32
1628,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,1.298,NRU,NeutralRed,13.0,-60.7,97.461
997,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,500.0,MTT,TetrazoliumSalt,100.33,-31.7,29.024
1348,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,12.5,AlamarBlue,AlamarBlue,601.7,-13.005,69.373
892,Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,200000.0,H,Human,Lung,Macrophage,Adult,P,24,10.0,MTT,TetrazoliumSalt,100.0,-44.3,100.0
2261,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,48,175.0,CoulterCounter,Impedance,50.0,-36.0,90.93
1258,Au,I,Sphere,CyA,Chemical Reduction,Positive,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,1.5,MTT,TetrazoliumSalt,6.5,88.0,94.261
2033,CeO2,I,Cubic,,Commercial,Negative,HT-1080,30000.0,H,Human,Connective Tissue,Epithelial,Adult,L,24,25.0,MTT,TetrazoliumSalt,25.0,-13.0,102.01
653,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,175.0,MTT,TetrazoliumSalt,10.0,-31.8,98.267
1021,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,200.0,MTT,TetrazoliumSalt,21.06,-24.5,38.049
1833,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,20.0,NRU,NeutralRed,100.0,-8.23,92.795
1767,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,800.0,NRU,NeutralRed,29.57,-33.33,35.305
287,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,48,50.0,MTT,TetrazoliumSalt,9.0,12.9,71.594
159,PLGA,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,Colo_205,10000.0,H,Human,Colon,Epithelial,Adult,L,24,312.0,MTS,TetrazoliumSalt,120.0,-11.0,98.674
1292,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,400.0,NRU,NeutralRed,29.57,-33.33,24.014
634,Au,I,Sphere,,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,24,20.0,MTS,TetrazoliumSalt,61.46,-32.66,72.494
2200,Polystyrene,O,Sphere,COOH,Commercial,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,72,50.0,CCK-8,TetrazoliumSalt,500.0,-38.5,99.845
2394,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.001,MTT,TetrazoliumSalt,46.3,42.8,98.02
722,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,16.0,CCK-8,TetrazoliumSalt,19.4,-21.77,103.04
169,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,274.1,-27.7,84.114
531,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,40.0,NRU,NeutralRed,100.0,-8.23,69.432
1647,Polystyrene,O,Sphere,COOH,Commercial,Negative,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50.0,CCK-8,TetrazoliumSalt,50.0,-9.0,110.03
1503,MWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,V79,16000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,25.0,-9.78,99.091
1664,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,10.0,LDH,LDHrelease,326.5,-23.5,80.945
1365,Au,I,Sphere,,Commercial,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,20.0,MTS,TetrazoliumSalt,61.46,-32.66,6.6667
36,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,50.0,MTT,TetrazoliumSalt,601.7,-13.005,43.309
1975,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,120.0,MTS,TetrazoliumSalt,25.0,-9.96,119.44
116,IronOxide,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,20.0,MTT,TetrazoliumSalt,46.8,1.7,89.18
609,ZnO,I,Rod,,Sol-Gel Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,24,25.0,MTT,TetrazoliumSalt,52.0,-29.0,60.133
1676,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,75.0,MTT,TetrazoliumSalt,10.9,-45.4,98.654
2108,SWCNT,C,Nanotube,,Commercial,Positive,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,6,1.0,MTT,TetrazoliumSalt,9.0,12.9,78.775
354,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,2.0,MTS,TetrazoliumSalt,33.69,-24.52,106.84
2195,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,125.0,MTT,TetrazoliumSalt,437.0,21.7,106.95
2217,IronOxide,I,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,6,0.1,MTT,TetrazoliumSalt,28.33,-18.4,76.068
1140,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,50.0,MTT,TetrazoliumSalt,120.0,-28.7,96.138
1219,ZnO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,10.0,MTT,TetrazoliumSalt,45.3,32.7,60.984
529,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,29.57,-33.33,16.533
573,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,NR8383,5000.0,A,Rat,Lung,Macrophage,Adult,L,24,200.0,MTT,TetrazoliumSalt,142.0,56.0,71.429
2258,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,1000.0,NRU,NeutralRed,29.57,-33.33,34.946
1143,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,62.5,MTT,TetrazoliumSalt,386.9,-35.9,96.127
1009,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,3.1,WST-1,TetrazoliumSalt,20.0,-17.1,29.752
1217,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,59.72,-38.1,62.774
550,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,326.5,-23.5,90.925
1512,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,1.0,MTT,TetrazoliumSalt,326.5,-23.5,87.158
55,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,125.0,MTT,TetrazoliumSalt,437.0,21.7,100.77
1027,Pt,I,Sphere,FA,Chemical Reduction,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,200.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,50.242
2027,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,100.0,MTT,TetrazoliumSalt,120.0,-28.7,90.013
1840,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,300.0,MTT,TetrazoliumSalt,10.0,-31.8,97.277
382,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,72,400.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,14.593
1164,SiO2,I,Sphere,,Hydrolysis,Negative,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,24,200.0,AlamarBlue,AlamarBlue,289.76,-28.0,81.625
1701,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,48,25.0,MTS,TetrazoliumSalt,50.0,-31.0,78.803
163,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,1500.0,MTT,TetrazoliumSalt,230.0,-5.0,63.821
373,PLGA,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,Colo_205,10000.0,H,Human,Colon,Epithelial,Adult,L,24,2500.0,MTS,TetrazoliumSalt,120.0,-11.0,87.851
2262,CuO,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,20.0,MTT,TetrazoliumSalt,55.8,-32.8,58.43
1234,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,6.25,Live/Dead,TrypanBlue,142.0,56.0,116.57
1369,TiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,48,50.0,MTT,TetrazoliumSalt,25.0,-7.83,82.34
1670,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,75.0,MTT,TetrazoliumSalt,10.0,-31.8,99.01
459,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,48,8.0,NRU,NeutralRed,50.0,-17.6,74.951
2226,C60,C,Sphere,,Commercial,Negative,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,48,0.1,MTT,TetrazoliumSalt,34.64,-37.4,74.348
910,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,39.7,36.3,82.295
615,SiO2,I,Sphere,,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,50.0,MTT,TetrazoliumSalt,120.0,-5.21,88.514
2431,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,2.1,WST-1,TetrazoliumSalt,20.0,-17.1,152.69
258,CeO2,I,Cubic,,Commercial,Negative,HT-1080,30000.0,H,Human,Connective Tissue,Epithelial,Adult,L,24,50.0,NRU,NeutralRed,25.0,-13.0,107.94
1293,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,2.791,WST-1,TetrazoliumSalt,13.0,-60.7,95.769
