ID,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Size,Zeta,Target
1948,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,1.0,WST-1,TetrazoliumSalt,20.0,-17.1,1
430,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,750.0,MTT,TetrazoliumSalt,458.9,72.1,1
662,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,25.0,AlamarBlue,AlamarBlue,217.2,-13.005,0
1690,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,20.0,MTS,TetrazoliumSalt,47.0,-34.1,1
971,CuO,I,Sphere,,Commercial,Negative,hMSC,4500.0,H,Human,BoneMarrow,Spindle,Adult,P,48,17.8,NRU,NeutralRed,30.09,-20.0,0
157,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,72,50.0,MTS,TetrazoliumSalt,50.0,-35.0,0
56,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,1.0,LDH,LDHrelease,274.1,-27.7,0
1163,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,0.061,WST-1,TetrazoliumSalt,13.0,-60.7,0
274,PLGA,O,Sphere,Poloxamer,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,24,500.0,MTT,TetrazoliumSalt,105.0,-24.0,1
242,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,48,100.0,MTS,TetrazoliumSalt,50.0,-31.0,0
1061,IronOxide,I,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,24,0.1,MTT,TetrazoliumSalt,28.33,-18.4,0
1920,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,600.0,AlamarBlue,AlamarBlue,29.57,-33.33,0
1181,Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,24,25.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,0
2307,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,12.5,MTS,TetrazoliumSalt,50.0,-31.0,1
1386,SiO2,I,Sphere,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,72,200.0,MTT,TetrazoliumSalt,15.0,-25.0,0
1831,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,100.0,MTT,TetrazoliumSalt,9.0,12.9,0
537,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.01,MTT,TetrazoliumSalt,46.3,42.8,1
895,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,10.0,MTT,TetrazoliumSalt,4.5,21.81,0
1399,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,5.0,MTT,TetrazoliumSalt,5.4,50.03,0
1541,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,150.0,NRU,NeutralRed,10.9,-45.4,1
1977,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,100.0,MTT,TetrazoliumSalt,199.89,-36.3,0
1427,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,0.281,WST-1,TetrazoliumSalt,13.0,-60.7,1
945,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,7.8,MTT,TetrazoliumSalt,375.4,-26.8,1
1287,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,500.0,MTT,TetrazoliumSalt,437.0,21.7,1
1946,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,125.0,MTT,TetrazoliumSalt,384.6,62.1,1
481,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,24,660.0,AlamarBlue,AlamarBlue,135.1,28.2,0
2454,Polystyrene,O,Sphere,COOH,Commercial,Negative,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,5.0,CCK-8,TetrazoliumSalt,100.0,-34.0,1
1643,CuO,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,20.0,MTT,TetrazoliumSalt,55.8,-32.8,0
1569,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,25.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,0
190,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.001,MTT,TetrazoliumSalt,46.3,42.8,1
1601,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,2.0,MTT,TetrazoliumSalt,8.0,11.0,1
1158,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,10.9,-45.4,1
1695,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,14015.2,MTT,TetrazoliumSalt,98.4,-14.6,0
1542,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,100.0,MTT,TetrazoliumSalt,29.57,-33.33,0
1137,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,72,12.5,MTS,TetrazoliumSalt,50.0,-30.0,0
1952,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,30.0,NRU,NeutralRed,100.0,-8.23,0
1823,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,24,1000.0,MTT,TetrazoliumSalt,230.0,-5.0,1
1055,IronOxide,I,Sphere,Chitosan,Pyrolysis,Positive,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,48,2.0,MTT,TetrazoliumSalt,8.0,11.0,0
2123,Au,I,Star,,Chemical Reduction,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,24,20.0,MTS,TetrazoliumSalt,33.69,-24.52,1
2348,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,50.0,MTT,TetrazoliumSalt,217.2,-13.005,0
1868,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,800.0,NRU,NeutralRed,29.57,-33.33,0
2043,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,48,15.0,MTT,TetrazoliumSalt,100.0,-8.23,0
968,Au,I,Sphere,GSH,Chemical Reduction,Negative,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,1.5,MTT,TetrazoliumSalt,3.8,-140.0,1
1519,Ag,I,Sphere,,Chemical Reduction,Negative,THP-1,10000.0,H,Human,Blood,Monocyte,Adult,L,24,0.625,AlamarBlue,AlamarBlue,14.3,-26.5,1
7,ZnO,I,Sphere,,Commercial,Positive,L-132,1000000.0,H,Human,Lung,Epithelial,Embryonic,L,24,25.0,MTT,TetrazoliumSalt,94.5,17.5,0
2110,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,15.0,NRU,NeutralRed,100.0,-8.23,1
59,Polystyrene,O,Sphere,NH2,Commercial,Positive,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,24,50.0,CCK-8,TetrazoliumSalt,500.0,37.9,0
1010,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,1.0,MTT,TetrazoliumSalt,274.1,-27.7,1
977,Polystyrene,O,Sphere,,Commercial,Negative,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,50.0,-50.5,0
1560,Diamond,C,Sphere,,Explosion,Negative,U87,10000.0,H,Human,Brain,Epithelial,Adult,L,24,20.0,MTT,TetrazoliumSalt,4.0,-35.6,1
2478,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,50.0,Live/Dead,TrypanBlue,142.0,56.0,1
2091,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,25.0,MTS,TetrazoliumSalt,61.06,-32.7,0
176,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50.0,MTT,TetrazoliumSalt,100.33,-31.7,0
2181,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,35.0,NRU,NeutralRed,100.0,-8.23,0
1706,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,100.0,-8.23,0
2474,CuO,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,52.51,-39.67,0
1546,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,200.0,MTT,TetrazoliumSalt,59.72,-38.1,0
2504,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,250.0,MTT,TetrazoliumSalt,475.2,71.3,1
348,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,3,150.0,MTS,TetrazoliumSalt,21.0,-27.8,1
1533,ZnO,I,Rod,,Sol-Gel Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,24,5.0,MTT,TetrazoliumSalt,52.0,-29.0,1
262,MgO,I,Hexagon,,Sol-Gel Method,Negative,3T3-L1,100000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,400.0,MTT,TetrazoliumSalt,43.8,-7.21,0
1508,Pt,I,Sphere,,Green Synthesis,Negative,HEK293,10000.0,H,Human,Kidney,Epithelial,Embryonic,L,6,360.0,MTS,TetrazoliumSalt,24.6,-11.0,1
1020,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,400.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,0
248,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,10.0,AlamarBlue,AlamarBlue,544.5,-8.6,1
2377,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,10.0,MTT,TetrazoliumSalt,9.0,12.9,0
1940,SiO2,I,Sphere,DPPC,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,16.0,CCK-8,TetrazoliumSalt,19.4,-13.5,1
1025,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,100.33,-31.7,0
223,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,125.0,MTT,TetrazoliumSalt,684.8,74.4,1
1392,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,100.0,MTT,TetrazoliumSalt,5.4,50.03,0
1438,MWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,A549,12000.0,H,Human,Lung,Epithelial,Adult,L,24,100.0,MTS,TetrazoliumSalt,8.0,-9.64,1
294,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,50.0,MTT,TetrazoliumSalt,10.9,-45.4,1
668,TiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,6,5.0,MTT,TetrazoliumSalt,25.0,-7.83,1
1852,SiO2,I,Sphere,Chitosan,Hydrolysis,Positive,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,500.0,AlamarBlue,AlamarBlue,578.27,8.0,1
2093,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,21.06,-24.5,0
1543,Dendrimer,O,Sphere,,Commercial,Negative,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,24,100.0,MTT,TetrazoliumSalt,1.5,-13.06,1
132,SLN,O,Sphere,CTAB,Multiple Emulsion Method,Positive,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,66.0,AlamarBlue,AlamarBlue,135.1,28.2,0
1117,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,200.0,MTT,TetrazoliumSalt,10.0,-31.8,1
2370,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,3.9,MTT,TetrazoliumSalt,386.9,-35.9,1
1671,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,50000.0,H,Human,Lung,Epithelial,Adult,L,72,50.0,MTT,TetrazoliumSalt,100.33,-31.7,0
462,IronOxide,I,Sphere,,Pyrolysis,Negative,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,48,4.0,MTT,TetrazoliumSalt,6.0,-36.5,0
1208,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,6.0,AlamarBlue,AlamarBlue,601.7,-13.005,1
799,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,200.0,MTS,TetrazoliumSalt,33.69,-24.52,1
331,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,NR8383,5000.0,A,Rat,Lung,Macrophage,Adult,L,24,12.5,WST-1,TetrazoliumSalt,142.0,56.0,1
1118,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,0.1,MTT,TetrazoliumSalt,9.0,12.9,0
1115,IronOxide,I,Sphere,,Pyrolysis,Negative,HEK293,100000.0,H,Human,Kidney,Epithelial,Embryonic,L,24,4.0,MTT,TetrazoliumSalt,6.0,-36.5,0
2318,Pt,I,Sphere,PVP,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,25.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,1
1275,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,72,10.0,MTT,TetrazoliumSalt,21.06,-24.5,0
2529,SiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,72,200.0,MTT,TetrazoliumSalt,15.0,-25.0,0
1538,CuO,I,Sphere,,Solvothermal Process,Negative,A549,1000.0,H,Human,Lung,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,23.0,-25.0,0
1938,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,200.0,Live/Dead,TrypanBlue,142.0,56.0,1
2328,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,25.0,NRU,NeutralRed,29.57,-33.33,1
1425,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,4,1000.0,MTT,TetrazoliumSalt,230.0,-5.0,1
1129,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,21.06,-24.5,0
2339,MWCNT,C,Nanotube,PEG,Chemical Vapor Deposition,Negative,Macrophages,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,P,24,50.0,WST-1,TetrazoliumSalt,27.3,-35.6,0
1220,Au,I,Sphere,Citrate,Chemical Reduction,Negative,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,15.0,MTT,TetrazoliumSalt,14.5,-158.0,1
1305,ZnO,I,Sphere,,Commercial,Negative,HEK,10000.0,H,Human,Skin,Keratinocyte,Adult,P,24,20.0,MTT,TetrazoliumSalt,245.0,-15.8,0
872,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,3,80.0,MTS,TetrazoliumSalt,21.0,-27.8,1
788,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,750.0,MTT,TetrazoliumSalt,384.6,62.1,1
1190,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,THP-1,5000.0,H,Human,Blood,Monocyte,Adult,L,24,100.0,MTT,TetrazoliumSalt,142.0,56.0,1
466,Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,500000.0,H,Human,Lung,Epithelial,Adult,P,24,50.0,MTT,TetrazoliumSalt,50.0,43.0,0
1080,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,72,25.0,MTS,TetrazoliumSalt,50.0,-35.0,0
1867,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,15.6,MTT,TetrazoliumSalt,375.4,-26.8,1
578,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,1000.0,MTT,TetrazoliumSalt,384.6,62.1,1
1628,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,1.298,NRU,NeutralRed,13.0,-60.7,1
997,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,500.0,MTT,TetrazoliumSalt,100.33,-31.7,0
1348,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,12.5,AlamarBlue,AlamarBlue,601.7,-13.005,0
892,Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,200000.0,H,Human,Lung,Macrophage,Adult,P,24,10.0,MTT,TetrazoliumSalt,100.0,-44.3,1
2261,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,48,175.0,CoulterCounter,Impedance,50.0,-36.0,1
1258,Au,I,Sphere,CyA,Chemical Reduction,Positive,Jurkat,500000.0,H,Human,Blood,Lymphoblast,Adult,L,24,1.5,MTT,TetrazoliumSalt,6.5,88.0,1
2033,CeO2,I,Cubic,,Commercial,Negative,HT-1080,30000.0,H,Human,Connective Tissue,Epithelial,Adult,L,24,25.0,MTT,TetrazoliumSalt,25.0,-13.0,1
653,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,175.0,MTT,TetrazoliumSalt,10.0,-31.8,1
1021,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,200.0,MTT,TetrazoliumSalt,21.06,-24.5,0
1833,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,20.0,NRU,NeutralRed,100.0,-8.23,1
1767,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,800.0,NRU,NeutralRed,29.57,-33.33,0
287,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,48,50.0,MTT,TetrazoliumSalt,9.0,12.9,0
159,PLGA,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,Colo_205,10000.0,H,Human,Colon,Epithelial,Adult,L,24,312.0,MTS,TetrazoliumSalt,120.0,-11.0,1
1292,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,400.0,NRU,NeutralRed,29.57,-33.33,0
634,Au,I,Sphere,,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,24,20.0,MTS,TetrazoliumSalt,61.46,-32.66,0
2200,Polystyrene,O,Sphere,COOH,Commercial,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,72,50.0,CCK-8,TetrazoliumSalt,500.0,-38.5,1
2394,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.001,MTT,TetrazoliumSalt,46.3,42.8,1
722,SiO2,I,Sphere,,Sol-Gel Method,Negative,A549,40000.0,H,Human,Lung,Epithelial,Adult,L,24,16.0,CCK-8,TetrazoliumSalt,19.4,-21.77,1
169,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,274.1,-27.7,0
531,ZnO,I,Sphere,,Commercial,Negative,SHSY5Y,350000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,40.0,NRU,NeutralRed,100.0,-8.23,0
1647,Polystyrene,O,Sphere,COOH,Commercial,Negative,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,50.0,CCK-8,TetrazoliumSalt,50.0,-9.0,1
1503,MWCNT,C,Nanotube,,Chemical Vapor Deposition,Negative,V79,16000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,100.0,MTS,TetrazoliumSalt,25.0,-9.78,1
1664,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,10.0,LDH,LDHrelease,326.5,-23.5,0
1365,Au,I,Sphere,,Commercial,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,20.0,MTS,TetrazoliumSalt,61.46,-32.66,0
36,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,50.0,MTT,TetrazoliumSalt,601.7,-13.005,0
1975,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,120.0,MTS,TetrazoliumSalt,25.0,-9.96,1
116,IronOxide,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,20.0,MTT,TetrazoliumSalt,46.8,1.7,1
609,ZnO,I,Rod,,Sol-Gel Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,24,25.0,MTT,TetrazoliumSalt,52.0,-29.0,0
1676,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,75.0,MTT,TetrazoliumSalt,10.9,-45.4,1
2108,SWCNT,C,Nanotube,,Commercial,Positive,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,6,1.0,MTT,TetrazoliumSalt,9.0,12.9,0
354,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,2.0,MTS,TetrazoliumSalt,33.69,-24.52,1
2195,SiO2,I,Sphere,NH2,Precipitation,Positive,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,12,125.0,MTT,TetrazoliumSalt,437.0,21.7,1
2217,IronOxide,I,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,6,0.1,MTT,TetrazoliumSalt,28.33,-18.4,0
1140,SiO2,I,Sphere,COOH,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,50.0,MTT,TetrazoliumSalt,120.0,-28.7,1
1219,ZnO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,10.0,MTT,TetrazoliumSalt,45.3,32.7,0
529,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,29.57,-33.33,0
573,EudragitRL,O,Sphere,,Emulsion-Solvent Evaporation ,Positive,NR8383,5000.0,A,Rat,Lung,Macrophage,Adult,L,24,200.0,MTT,TetrazoliumSalt,142.0,56.0,0
2258,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,1000.0,NRU,NeutralRed,29.57,-33.33,0
1143,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,62.5,MTT,TetrazoliumSalt,386.9,-35.9,1
1009,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,3.1,WST-1,TetrazoliumSalt,20.0,-17.1,0
1217,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,59.72,-38.1,0
550,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,10.0,MTT,TetrazoliumSalt,326.5,-23.5,1
1512,IronOxide,I,Sphere,PEG-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,1.0,MTT,TetrazoliumSalt,326.5,-23.5,1
